hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,sweep_timesteps,wandb_run_name
73615.34849894918,0.16571775280372975,0.33131313131313134,0.6981548219607079,0,0.2621608314719101,0.19751212195270632,problem_4b,5.826678375265563e-05,20,2048,smooth_tchebycheff,42,0.0028225714520669467,0.0067394242301604575,200000,vital-sweep-3
101016.26114070023,0.22740078168767383,0.7838383838383839,0.6480362206955076,0,0.25744193674591176,0.1393248208735171,problem_4b,8.46734079409448e-05,20,2048,smooth_tchebycheff,42,0.09608732174342138,0.0110167681002637,200000,polished-sweep-4
336117.2995955943,0.7566438888519962,0.36767676767676766,0.7246935659473027,0,0.27217411343635645,0.008854179157666708,problem_4b,8.48974282020111e-05,20,2048,smooth_tchebycheff,42,0.0691091403285644,0.027566840127662508,200000,laced-sweep-2
115570.81235609695,0.260164975156333,0.22424242424242424,0.6465541575991343,0,0.1354855815737563,0.08353540940263478,problem_4b,9.462611178527536e-05,20,2048,smooth_tchebycheff,42,0.0426573697602929,0.015283523084162698,200000,stellar-sweep-1
125961.12709662272,0.2835549290835086,0.3838383838383838,0.6828831361087915,0,0.1944537594871108,0.09485194030392946,problem_4b,5.494730170867243e-05,20,2048,smooth_tchebycheff,42,0.01433302256109319,0.027047627116141885,200000,charmed-sweep-5
190962.41066553342,0.4298812980003337,0.48484848484848486,0.8341604972428521,0,0.2470770266048027,0.12565858505480235,problem_4b,8.71861551266215e-05,20,2048,smooth_tchebycheff,42,0.075551434301223,0.013829530501681475,200000,peachy-sweep-7
269387.8908902064,0.606427284814098,0.5050505050505051,0.6255207410546151,0,0.1999718765833461,0.059145313749929665,problem_4b,5.580324446149055e-05,20,2048,smooth_tchebycheff,42,0.07015934222853287,0.009619277285665126,200000,eager-sweep-6
299791.5421133328,0.6748698699605474,0.5414141414141415,0.8626429962381884,0,0.2891807357007034,0.02612164816624314,problem_4b,8.370928795597982e-05,20,2048,smooth_tchebycheff,42,0.06883387589752284,0.029881342973424728,200000,leafy-sweep-8
235824.07147268657,0.5308707488090968,0.5212121212121212,0.7624607582760234,0,0.2538357279112817,0.051904568561617494,problem_4b,4.402508195752303e-05,20,2048,smooth_tchebycheff,42,0.05074793575646002,0.017718267981020427,200000,polar-sweep-10
253615.8612463734,0.5709223885794885,0.3151515151515151,0.6076255941957008,0,0.17148239747049387,0.05914933338183979,problem_4b,6.19667542340634e-05,20,2048,smooth_tchebycheff,42,0.04839718140970381,0.01674090101407076,200000,amber-sweep-9
278394.3489132003,0.6267019967420459,0.30303030303030304,0.8975163370020067,0,0.2956699983943865,0.01979499066474739,problem_4b,8.027032795300158e-05,20,2048,smooth_tchebycheff,42,0.06759424042019131,0.0247087812175551,200000,visionary-sweep-13
252808.07867601846,0.5691039646360747,0.3414141414141414,0.6626305308423903,0,0.266267751293935,0.0677274704962322,problem_4b,5.60935697099264e-05,20,2048,smooth_tchebycheff,42,0.04692635332501441,0.028693145158346013,200000,different-sweep-11
162729.09124138398,0.3663244128593672,0.6060606060606061,0.6860210244496183,0,0.05529406357589252,0.1583940594722342,problem_4b,1.5892057134682537e-05,20,2048,smooth_tchebycheff,42,0.07721808126511509,0.02358051578156879,200000,easy-sweep-12
271802.5918791227,0.6118630917447936,0.6303030303030303,0.8978255700094239,0,0.29910737479127564,0.0007027593092611584,problem_4b,8.898494898992465e-05,20,2048,smooth_tchebycheff,42,0.07471976176040913,0.02445982230452424,200000,electric-sweep-15
292628.5450499804,0.6587450291375034,0.5070707070707071,0.7415711030828267,0,0.22556444580448803,0.0005658701520859122,problem_4b,8.282724902643515e-05,20,2048,smooth_tchebycheff,42,0.0864448385181072,0.02502700212270115,200000,wandering-sweep-14
