hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,sweep_timesteps,wandb_run_name
2212.357428931369,0.8832913416471304,0.1111111111111111,0.8847526789488077,0,0.23558266583243304,0.134999830423668,problem_5b,2.8790569390293497e-05,20,2048,smooth_tchebycheff,42,0.041905636200089,0.0068156224764584035,200000,summer-sweep-1
1699.5346914411855,0.678545093187786,0.13333333333333333,0.7812683700841324,0,0.06357740345138292,0.14181128516777702,problem_5b,5.672133040265713e-05,20,2048,smooth_tchebycheff,42,0.0013292450858135574,0.013787840161304462,200000,silvery-sweep-3
2297.320681077454,0.9172132134014015,0.17777777777777778,0.8574990427277903,0,0.09688610881523776,0.007056118559928226,problem_5b,7.112643432789946e-05,20,2048,smooth_tchebycheff,42,0.05828578225864622,0.009142491734328462,200000,rural-sweep-5
2376.433363978019,0.9487992251853552,0.17777777777777778,0.7824523166526637,0,0.13260809589078426,0.1178668687338366,problem_5b,2.519573272340283e-05,20,2048,smooth_tchebycheff,42,0.07119627996047305,0.006220100187694906,200000,graceful-sweep-2
2131.6524065944363,0.8510695828456676,0.1111111111111111,0.8519730496518386,0,0.19167077523478704,0.0003954336369973666,problem_5b,2.208652539122201e-05,20,2048,smooth_tchebycheff,42,0.04794559321475168,0.028726766835187687,200000,eternal-sweep-4
363.6762566053369,0.14519900103904015,0.2222222222222222,0.6565344547345955,0,0.16656530206158104,0.18712504341129943,problem_5b,4.934776240172363e-05,20,2048,smooth_tchebycheff,42,0.08419260722614941,0.009898311682935436,200000,drawn-sweep-6
2415.4361918830655,0.9643712388833956,0.17777777777777778,0.8957913787461825,0,0.09555684750018224,0.026859278462450644,problem_5b,6.599819476144158e-05,20,2048,smooth_tchebycheff,42,0.06540426812312798,0.010944757671983722,200000,stellar-sweep-8
2237.195941191727,0.8932082034218426,0.1111111111111111,0.8271397582135926,0,0.15058191287614275,0.09807451834309584,problem_5b,3.5246453593952344e-05,20,2048,smooth_tchebycheff,42,0.08767878422279618,0.006009151305964631,200000,misunderstood-sweep-10
1594.0806530354098,0.6364422042750582,0.24444444444444444,0.9216628117349416,0,0.08671533442483682,0.0261488489891488,problem_5b,1.9339503861840613e-05,20,2048,smooth_tchebycheff,42,0.08332424139392952,0.00646002887557489,200000,balmy-sweep-9
1911.3932683112498,0.7631303614431968,0.17777777777777778,0.842137403178638,0,0.10266496269345608,0.13480866017422283,problem_5b,1.729737235215703e-05,20,2048,smooth_tchebycheff,42,0.0424040008612158,0.013061115785097704,200000,pleasant-sweep-7
1876.9983975291632,0.7493980905354332,0.2,0.8560301081502959,0,0.20614077794324137,0.1301363402719812,problem_5b,3.1197835718246863e-05,20,2048,smooth_tchebycheff,42,0.04452412419938955,0.008152172786808862,200000,jolly-sweep-11
1854.294391535993,0.7403334377572615,0.15555555555555556,0.8960397307952251,0,0.21142518567528976,0.04622053563315032,problem_5b,2.214374378402134e-05,20,2048,smooth_tchebycheff,42,0.06610725218595269,0.009008100095152556,200000,polar-sweep-13
2273.443734012842,0.9076802598508869,0.28888888888888886,0.9166576052560591,0,0.14253345227579162,0.05561769256090446,problem_5b,6.28193564632252e-05,20,2048,smooth_tchebycheff,42,0.07205022275545662,0.00891066859685764,200000,vital-sweep-14
