hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,total_timesteps,wandb_run_name
200093.07698035805,0.440659703079137,0.3696969696969697,0.6080167788197219,0,0.29152605994754693,0.06535777098699547,problem_5e,8.007575112221173e-05,20,2048,smooth_tchebycheff,42,0.012099570255068082,0.011983110498408035,200000,solar-sweep-4
206070.97108171516,0.4538246615049657,0.27474747474747474,0.7924638076088358,0,0.2288614632092091,0.01714838303630828,problem_5e,8.456813794575048e-05,20,2048,smooth_tchebycheff,42,0.07062371680434357,0.011794204680767986,200000,peachy-sweep-3
202436.53794484967,0.4458206453184919,0.28484848484848485,0.7803338212795273,0,0.2576841650937056,0.01539375326604966,problem_5e,9.64441784210432e-05,20,2048,smooth_tchebycheff,42,0.08375141600898763,0.027525445324510768,200000,ancient-sweep-2
226827.64223368757,0.49953653062494185,0.6626262626262627,0.6655295085066115,0,0.287756845175862,0.10399902319098052,problem_5e,5.012024973250387e-05,20,2048,smooth_tchebycheff,42,0.07424776778673209,0.01910345479865469,200000,vivid-sweep-5
137791.57992681675,0.30345476022299706,0.06262626262626263,0.7935169746356189,0,0.08452847306438181,0.0020926943193087188,problem_5e,5.683734303794247e-05,20,2048,smooth_tchebycheff,42,0.0779348857199352,0.024565424062345215,200000,effortless-sweep-1
151689.865937416,0.33406258873542877,0.28484848484848485,0.7519937496526202,0,0.19922150686140233,0.11648368769233523,problem_5e,8.593615595533243e-05,20,2048,smooth_tchebycheff,42,0.05686669091059954,0.024092683015878295,200000,sandy-sweep-6
202245.20374776964,0.4453992750654749,0.1292929292929293,0.6392372764746983,0,0.22396302121803055,0.19191252484563556,problem_5e,7.040475714035876e-05,20,2048,smooth_tchebycheff,42,0.016009328291450044,0.009288447862213152,200000,pleasant-sweep-9
272948.00859369966,0.6011061963665456,0.21212121212121213,0.5702693626652586,0,0.07337344583245921,0.16867317732967585,problem_5e,4.546239846149638e-05,20,2048,smooth_tchebycheff,42,0.061188219542184064,0.02949594393771755,200000,gentle-sweep-7
212597.7339170641,0.46819837905929734,0.12727272727272726,0.6268021856065129,0,0.19525324275482525,0.05356521547164255,problem_5e,9.153143319695174e-05,20,2048,smooth_tchebycheff,42,0.016148463409403315,0.014276012587951394,200000,effortless-sweep-8
219434.2001473272,0.48325414822733315,0.09898989898989899,0.5705537424077255,0,0.27636027281670533,0.1282176134224888,problem_5e,4.9879862138863075e-05,20,2048,smooth_tchebycheff,42,0.08450674955737054,0.017455208527556422,200000,splendid-sweep-10
310290.50024641544,0.6833445802839272,0.10505050505050505,0.6972801377202906,0,0.14401522153693214,0.044408673441356177,problem_5e,7.221268457333603e-05,20,2048,smooth_tchebycheff,42,0.04746641492408158,0.02220626677754497,200000,pious-sweep-11
239955.0858132838,0.5284467531937159,0.1393939393939394,0.7173639172723449,0,0.0724877833406876,0.17901845896187507,problem_5e,4.537729265978966e-05,20,2048,smooth_tchebycheff,42,0.0798755814406169,0.02543310614853627,200000,prime-sweep-13
137081.06565744136,0.30189001339766247,0.4,0.7535087694286213,0,0.27579631310749786,0.11025947218409214,problem_5e,5.669313972618917e-05,20,2048,smooth_tchebycheff,42,0.07532691880650232,0.01944729243443604,200000,curious-sweep-14
175161.7041686889,0.38575399866226784,0.32727272727272727,0.6913269845574809,0,0.12454354536744318,0.04808620315085519,problem_5e,6.517418608522008e-05,20,2048,smooth_tchebycheff,42,0.012181248415670164,0.02523293985909913,200000,fresh-sweep-12
171203.99480141557,0.37703803976466244,0.2202020202020202,0.6037681587594191,0,0.07174667967393496,0.14596113664134122,problem_5e,4.736695345392e-05,20,2048,smooth_tchebycheff,42,0.06688739400989037,0.02897387133267592,200000,eager-sweep-15
305560.9889527515,0.6729289023712928,0.10101010101010101,0.5575778867899885,0,0.23819786029177709,0.07213899328700046,problem_5e,4.802801840739895e-05,20,2048,smooth_tchebycheff,42,0.023434921978363263,0.02678352239270567,200000,copper-sweep-16
319907.1756153486,0.7045231306697486,0.1717171717171717,0.7365741584732901,0,0.094496837345688,0.04655172618420809,problem_5e,4.8781817338612386e-05,20,2048,smooth_tchebycheff,42,0.08120463353586792,0.025599734528479367,200000,misunderstood-sweep-17
