hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,total_timesteps,wandb_run_name
31264.38205865032,0.6598700307671092,0.28484848484848485,0.8524322954347386,0,0.25312803217657504,0.02897779910816929,problem_3a,6.801501058678316e-05,20,2048,smooth_tchebycheff,42,0.003714618030432282,0.015975355112121413,200000,expert-sweep-5
31871.095434820807,0.6726754005789736,0.2545454545454545,0.9135519915821297,0,0.23855830488219856,0.039159488891924533,problem_3a,8.489435312618471e-05,20,2048,smooth_tchebycheff,42,0.053852025949236874,0.026750772001831385,200000,rural-sweep-3
24658.006154158844,0.5204350192841388,0.2868686868686869,0.946579359374146,0,0.16896356604053953,0.031014752577045848,problem_3a,3.704706619065106e-05,20,2048,smooth_tchebycheff,42,0.07010569363825182,0.008607034735606076,200000,dry-sweep-4
29313.98676902124,0.6187047393066476,0.07474747474747474,0.7105185622400376,0,0.1880890094253196,0.1211571074883927,problem_3a,8.808976409067913e-05,20,2048,smooth_tchebycheff,42,0.009830186709251966,0.022851812164733858,200000,gentle-sweep-1
29380.274128223507,0.6201038087548847,0.050505050505050504,0.7982481767998718,0,0.0934489686198089,0.0937600103596122,problem_3a,4.261614004942878e-05,20,2048,smooth_tchebycheff,42,0.007412558058085439,0.0059134109655414975,200000,hopeful-sweep-2
26926.892316147576,0.5683224196719014,0.2202020202020202,0.8750907914002228,0,0.2898959982274107,0.1900760410740216,problem_3a,9.951285779807911e-05,20,2048,smooth_tchebycheff,42,0.040849342292780144,0.009430280392840832,200000,proud-sweep-6
25883.830546462108,0.5463074250763532,0.024242424242424242,0.6876936802553649,0,0.2679853828157587,0.17394185320073452,problem_3a,6.522381849566826e-05,20,2048,smooth_tchebycheff,42,0.03965697163592549,0.02092923528661404,200000,flowing-sweep-7
30303.400650348565,0.6395874347358452,0.2606060606060606,0.9187100956706652,0,0.26123040814428405,0.023347514819491447,problem_3a,7.560838183705991e-05,20,2048,smooth_tchebycheff,42,0.04297567061618989,0.024913939874164785,200000,easy-sweep-8
28325.472795270525,0.5978410374414087,0.16161616161616163,0.8180646845410756,0,0.2643355305987844,0.06704753321508075,problem_3a,7.944921113635732e-05,20,2048,smooth_tchebycheff,42,0.06397776975346321,0.026919678217394338,200000,blooming-sweep-9
28788.674101652585,0.6076174232250876,0.37575757575757573,0.9360736219054513,0,0.20823811948111992,0.01353433825507724,problem_3a,9.73165513047548e-05,20,2048,smooth_tchebycheff,42,0.04347581684731348,0.029609711069194404,200000,worthy-sweep-10
29693.8601723511,0.6267223957526519,0.1494949494949495,0.9067381762436448,0,0.19658405116739291,0.04461831786262205,problem_3a,7.377409988531371e-05,20,2048,smooth_tchebycheff,42,0.04879748468896469,0.02461227302628106,200000,earnest-sweep-11
28948.16051666685,0.6109835638187182,0.4,0.9005923385811494,0,0.26172172864504384,0.0008764901629275679,problem_3a,8.942252281763262e-05,20,2048,smooth_tchebycheff,42,0.0042851771864386495,0.014075187446263456,200000,wobbly-sweep-12
28882.79755369142,0.6096040047950115,0.30505050505050507,0.8748341540197474,0,0.2645290191843029,0.025218297658769796,problem_3a,6.481544666711506e-05,20,2048,smooth_tchebycheff,42,0.008483540343676455,0.015216018703760228,200000,astral-sweep-15
29335.668052738387,0.6191623472429459,0.2808080808080808,0.9191542476882643,0,0.24535087974464276,0.033971768531737515,problem_3a,9.3385129212357e-05,20,2048,smooth_tchebycheff,42,0.07740119348955325,0.027357898481502583,200000,comfy-sweep-13
27384.848851352457,0.5779881086469386,0.14545454545454545,0.9156184652469049,0,0.2229664881960387,0.025333796171791257,problem_3a,8.773840675844379e-05,20,2048,smooth_tchebycheff,42,0.05441845001636341,0.02417255660912575,200000,faithful-sweep-14
24929.59497253086,0.5261672074847228,0.28888888888888886,0.8573526417015526,0,0.23132033600557175,0.060232604763841714,problem_3a,7.41649298725901e-05,20,2048,smooth_tchebycheff,42,0.0014861234829615657,0.015486961111829591,200000,polished-sweep-16
33523.458032170965,0.7075503760672605,0.3515151515151515,0.9130537436508007,0,0.24507313743216863,0.005082998661778438,problem_3a,7.693364705844754e-05,20,2048,smooth_tchebycheff,42,0.0545211031742514,0.029837397921233067,200000,summer-sweep-17
34926.32420741786,0.7371594482851513,0.3191919191919192,0.8951181690168662,0,0.2688312851835575,0.0358338466119333,problem_3a,2.547469547625341e-05,20,2048,smooth_tchebycheff,42,0.0037386929375694657,0.011936433356004065,200000,legendary-sweep-20
25020.842914605208,0.5280930981750004,0.26666666666666666,0.8532990154327558,0,0.08279082678407058,0.14115510059434763,problem_3a,2.605028077381208e-05,20,2048,smooth_tchebycheff,42,0.04438624874056806,0.01267179448427832,200000,ruby-sweep-18
29801.839235705665,0.6290014156201905,0.3898989898989899,0.8470059557944571,0,0.07780051292025635,0.06713498588040094,problem_3a,5.1052549465154025e-05,20,2048,smooth_tchebycheff,42,0.01755187653113558,0.018079644650737837,200000,legendary-sweep-19
