hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,sweep_timesteps,wandb_run_name
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.2525740160545717,0.05780964062517877,problem_1c,5.801044398547557e-05,20,2048,smooth_tchebycheff,42,0.06033391742829408,0.01250342271128763,200000,magic-sweep-5
0.12587993237043976,0.06489844088971657,0.6666666666666666,0.9795751633986928,0,0.20337177390133657,0.08321493735630602,problem_1c,5.4231998232019224e-05,20,2048,smooth_tchebycheff,42,0.04349074637223145,0.016067586380373304,200000,atomic-sweep-2
0.12587993237043976,0.06489844088971657,0.6666666666666666,0.9965277777777777,0,0.15655455716078587,0.057019689445210325,problem_1c,7.645669066221403e-05,20,2048,smooth_tchebycheff,42,0.05742252484871123,0.020428892400092907,200000,curious-sweep-3
0.12587993237043976,0.06489844088971657,0.4444444444444444,0.960691823899371,0,0.14272836808630007,0.1584716078510355,problem_1c,7.870483687579297e-05,20,2048,smooth_tchebycheff,42,0.047993625845861365,0.01782892880392118,200000,valiant-sweep-4
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.22436327022671224,0.1050722833635028,problem_1c,1.566594653783946e-05,20,2048,smooth_tchebycheff,42,0.07422121178419959,0.016331485294750904,200000,woven-sweep-1
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.1197084639077771,0.09535908677313897,problem_1c,8.270796470356128e-05,20,2048,smooth_tchebycheff,42,0.08536112845479923,0.015660825880776493,200000,royal-sweep-6
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.1172559408110843,0.08444816449805082,problem_1c,1.5110781064198573e-05,20,2048,smooth_tchebycheff,42,0.08521060406570512,0.018076901868903338,200000,magic-sweep-8
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.12807231159727062,0.0580904257247735,problem_1c,1.3551894172578625e-05,20,2048,smooth_tchebycheff,42,0.027755866057685145,0.021699777816496832,200000,bright-sweep-7
1.3146192057259753,0.6777628110271227,0.6666666666666666,0.9408023049645392,0,0.18197305551604936,0.1574747525641481,problem_1c,6.250395729846979e-05,20,2048,smooth_tchebycheff,42,0.05827520856324703,0.02478645485597845,200000,exalted-sweep-9
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.11198771703620246,0.06582496848229129,problem_1c,4.925900199052757e-05,20,2048,smooth_tchebycheff,42,0.0115256100103315,0.01988496637838668,200000,serene-sweep-10
0.2863365861156399,0.14762319663394471,0.2222222222222222,0.9565596440596439,0,0.07692121758395502,0.13004881232939605,problem_1c,7.967920691514697e-05,20,2048,smooth_tchebycheff,42,0.05376245186058315,0.0207440098541541,200000,fluent-sweep-11
0.2863365861156399,0.14762319663394471,0.2222222222222222,0.960691823899371,0,0.06075285244456251,0.18573265061918628,problem_1c,1.3712598372281022e-05,20,2048,smooth_tchebycheff,42,0.08854807745171189,0.022867262304189163,200000,grateful-sweep-12
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.27920145434628973,0.04946070722268978,problem_1c,2.7905648038214153e-05,20,2048,smooth_tchebycheff,42,0.03603281570704435,0.02952767125531182,200000,earthy-sweep-13
0.12587993237043976,0.06489844088971657,0.2222222222222222,1.0,0,0.1673466080802219,0.0964978344109535,problem_1c,9.657551570641854e-05,20,2048,smooth_tchebycheff,42,0.07809439704437997,0.02704003353154499,200000,usual-sweep-15
0.12587993237043976,0.06489844088971657,0.2222222222222222,0.9296328671328672,0,0.2128569313834987,0.15737379529413872,problem_1c,7.633957685412881e-05,20,2048,smooth_tchebycheff,42,0.06429308208989508,0.02352505265468829,200000,devout-sweep-14
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.27582120481446926,0.15470300470512235,problem_1c,8.198993503906094e-05,20,2048,smooth_tchebycheff,42,0.005982392837935924,0.010851001585565302,200000,fragrant-sweep-17
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.05117294662838594,0.08092320444409895,problem_1c,3.0142523353003377e-05,20,2048,smooth_tchebycheff,42,0.03469130550781623,0.01821819316352745,200000,serene-sweep-16
0.12587993237043976,0.06489844088971657,0.2222222222222222,1.0,0,0.24287590230223496,0.1282920704129061,problem_1c,9.048429230562144e-05,20,2048,smooth_tchebycheff,42,0.09886454721419707,0.012175793333848392,200000,divine-sweep-19
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.2073616720007056,0.13005961684374065,problem_1c,5.076980563010747e-05,20,2048,smooth_tchebycheff,42,0.0808366000178383,0.007378082366382817,200000,sweet-sweep-20
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.10591878456994588,0.1175851598451546,problem_1c,3.053424034388927e-05,20,2048,smooth_tchebycheff,42,0.03533924441503198,0.02273963263168868,200000,dainty-sweep-18
0.12587993237043976,0.06489844088971657,0.1111111111111111,0.9680851063829788,0,0.26782367559229603,0.007928729094165287,problem_1c,3.8600835718078145e-05,20,2048,smooth_tchebycheff,42,0.09842571551337612,0.016671325399695763,200000,brisk-sweep-21
0.12587993237043976,0.06489844088971657,0.2222222222222222,0.960691823899371,0,0.19748995840412076,0.1736087280410215,problem_1c,3.187842796683868e-05,20,2048,smooth_tchebycheff,42,0.0906810202091793,0.016104356244347855,200000,dainty-sweep-22
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.1279166140366848,0.01082804118576246,problem_1c,1.94731957275276e-05,20,2048,smooth_tchebycheff,42,0.05058024990910868,0.013467628323752073,200000,woven-sweep-23
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.14411152711464376,0.11784738460523132,problem_1c,1.7088053746874996e-05,20,2048,smooth_tchebycheff,42,0.05081428949448489,0.022931135777180665,200000,warm-sweep-24
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.22412582636175243,0.05897610974937284,problem_1c,2.003868165206247e-05,20,2048,smooth_tchebycheff,42,0.052100750286125555,0.007499987562049441,200000,vivid-sweep-25
0.12587993237043976,0.06489844088971657,0.2222222222222222,0.9575471698113208,0,0.11804354621091252,0.1901957985051829,problem_1c,4.35378876029612e-05,20,2048,smooth_tchebycheff,42,0.04857587790397497,0.02145318128295652,200000,faithful-sweep-26
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.2630276739313707,0.07508491185288904,problem_1c,6.441581460744754e-05,20,2048,smooth_tchebycheff,42,0.02697529630726533,0.013327040621818206,200000,vibrant-sweep-28
0.12587993237043976,0.06489844088971657,0.3333333333333333,0.9565596440596439,0,0.184549472223584,0.033910430217904276,problem_1c,9.302880347901371e-05,20,2048,smooth_tchebycheff,42,0.03755162333556042,0.012967748305517928,200000,vital-sweep-29
0.2863365861156399,0.14762319663394471,0.7777777777777778,1.0,0,0.2905247985803968,0.028475405350103424,problem_1c,1.9506011686884607e-05,20,2048,smooth_tchebycheff,42,0.06821295604266227,0.02615095212686729,200000,morning-sweep-27
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.08012226744027302,0.09102382081811727,problem_1c,2.8986988979917224e-05,20,2048,smooth_tchebycheff,42,0.003502193887487704,0.018312811350407663,200000,good-sweep-30
0.12587993237043976,0.06489844088971657,0.2222222222222222,0.9797077922077921,0,0.2994695320181697,0.016500642488799813,problem_1c,9.182662822559406e-05,20,2048,smooth_tchebycheff,42,0.03753725304813399,0.006721727764414663,200000,robust-sweep-31
0.2863365861156399,0.14762319663394471,0.6666666666666666,1.0,0,0.29114630753171794,0.12291264063841488,problem_1c,5.6212226736264465e-05,20,2048,smooth_tchebycheff,42,0.042221805966223984,0.010772323125265723,200000,lunar-sweep-32
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.298634572135141,0.08039714974129031,problem_1c,1.1238395693239284e-05,20,2048,smooth_tchebycheff,42,0.008077964092665679,0.026309124664427287,200000,honest-sweep-33
0.12587993237043976,0.06489844088971657,0.6666666666666666,1.0,0,0.15914120099815648,0.08764308234786894,problem_1c,1.3801859572134712e-05,20,2048,smooth_tchebycheff,42,0.014332572271172251,0.028034359650851923,200000,autumn-sweep-34
