hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,sweep_timesteps,wandb_run_name
136.57856518372105,0.7231751613331191,0.7777777777777778,1.0,0,0.15817407517567222,0.11773527085510208,problem_2a,5.839355137726989e-05,20,2048,smooth_tchebycheff,42,0.05098907438081605,0.005686365285041312,200000,easy-sweep-2
141.67713886981156,0.7501717976138373,0.7777777777777778,0.996951219512195,0,0.13409226334936847,0.08880295354128308,problem_2a,4.649735712716236e-05,20,2048,smooth_tchebycheff,42,0.03663271416656312,0.007878297202876373,200000,mild-sweep-1
115.88671849223519,0.6136130968227284,0.6666666666666666,0.9592232825872911,0,0.05096685186700299,0.1971355269563316,problem_2a,7.659694462443092e-05,20,2048,smooth_tchebycheff,42,0.07274226018847356,0.02171250508477462,200000,robust-sweep-3
137.4261848830425,0.7276632558740257,0.7777777777777778,0.971811675032534,0,0.24028847512068585,0.196732137883781,problem_2a,7.562622165486284e-05,20,2048,smooth_tchebycheff,42,0.09936399946564224,0.02261876761313448,200000,splendid-sweep-4
116.97486173691252,0.6193747488467083,0.8888888888888888,0.9860669095092023,0,0.1374166050989536,0.08767223601460626,problem_2a,7.347080380727202e-05,20,2048,smooth_tchebycheff,42,0.08373917530107151,0.018154327044453175,200000,distinctive-sweep-5
136.82268394281698,0.7244677552533741,0.8888888888888888,0.9908536585365854,0,0.1752126178248396,0.06505441043586872,problem_2a,5.461953710328622e-05,20,2048,smooth_tchebycheff,42,0.01740802744258938,0.0051005066950478226,200000,kind-sweep-9
136.30886869716454,0.7217471349080785,0.6666666666666666,0.996951219512195,0,0.10678602404870098,0.13784026706539262,problem_2a,8.132258237496911e-05,20,2048,smooth_tchebycheff,42,0.05921116117365874,0.013329818588095468,200000,devout-sweep-6
99.81158518006083,0.5284962476974989,0.6666666666666666,0.9782013685239491,0,0.17563887891372798,0.17507889847781466,problem_2a,3.896413322845269e-05,20,2048,smooth_tchebycheff,42,0.08388460855012114,0.028489193274950395,200000,avid-sweep-7
149.9710061343457,0.7940873182450342,1.0,1.0,0,0.11111483775027509,0.057021246141309705,problem_2a,2.608003336849574e-05,20,2048,smooth_tchebycheff,42,0.017453817199417722,0.005828673899257093,200000,decent-sweep-8
165.38492911875366,0.8757030990670904,0.8888888888888888,0.996951219512195,0,0.12430631389513484,0.07707949143084283,problem_2a,3.466453842077734e-05,20,2048,smooth_tchebycheff,42,0.05163478424395861,0.007121302753828286,200000,major-sweep-10
161.13657441575717,0.8532083203761074,1.0,1.0,0,0.15761940930103913,0.11760825593384132,problem_2a,3.5045294814380754e-05,20,2048,smooth_tchebycheff,42,0.006245593378379034,0.009330055397278476,200000,sparkling-sweep-11
149.22064707458253,0.7901142128505525,0.7777777777777778,0.996951219512195,0,0.11270604856010168,0.06972430557473322,problem_2a,6.486423135478775e-05,20,2048,smooth_tchebycheff,42,0.03169148772171864,0.006022393820206286,200000,avid-sweep-12
105.26618636553425,0.5573780278436469,0.7777777777777778,0.9262939958592131,0,0.2838577318351358,0.18855460188151144,problem_2a,8.337266907692386e-05,20,2048,smooth_tchebycheff,42,0.0948734540288942,0.018678718964683663,200000,lively-sweep-13
163.0007965406527,0.8630792626730819,0.8888888888888888,1.0,0,0.056393465342347446,0.00701211016544594,problem_2a,1.9381354429368473e-05,20,2048,smooth_tchebycheff,42,0.014224209599770866,0.010679286747279963,200000,eager-sweep-14
151.45000387369416,0.8019185209474925,1.0,1.0,0,0.10249428268586898,0.08830833169976766,problem_2a,2.0643229785470744e-05,20,2048,smooth_tchebycheff,42,0.05853636733571665,0.009984384388672177,200000,icy-sweep-15
142.2738739304073,0.7533314733150643,1.0,1.0,0,0.1318900662879498,0.06087775536708078,problem_2a,4.320772808460649e-05,20,2048,smooth_tchebycheff,42,0.06247123586969755,0.005542104568550033,200000,true-sweep-16
147.94264319498558,0.7833472603601039,1.0,1.0,0,0.10685128919277603,0.06008126711935751,problem_2a,3.0460358051386435e-05,20,2048,smooth_tchebycheff,42,0.050235909109079616,0.008222285715545383,200000,devout-sweep-17
132.9060615063882,0.7037294786538562,0.8888888888888888,0.9930981595092024,0,0.25618143490306466,0.0627388742864838,problem_2a,3.388043089214897e-05,20,2048,smooth_tchebycheff,42,0.06609149955549666,0.007512289073181206,200000,wise-sweep-19
157.5833672289838,0.834394305328517,1.0,1.0,0,0.06775511258998694,0.025727442747361075,problem_2a,2.6613750611636768e-05,20,2048,smooth_tchebycheff,42,0.022608934631905175,0.015003663615910764,200000,smart-sweep-18
129.21680539873608,0.6841950928791803,0.8888888888888888,0.9930555555555556,0,0.2222122752394326,0.19330036632566316,problem_2a,1.5181938903239956e-05,20,2048,smooth_tchebycheff,42,0.06116289227210481,0.021476018165154563,200000,stoic-sweep-20
143.12577414014712,0.7578422328972111,0.7777777777777778,0.9938641069075848,0,0.1169224724218646,0.11692676414127184,problem_2a,1.8780687635756763e-05,20,2048,smooth_tchebycheff,42,0.0016317485100102004,0.011179274621948218,200000,jumping-sweep-21
122.31432787820603,0.64764689596561,0.8888888888888888,0.9930555555555556,0,0.1293938312248345,0.138074078055256,problem_2a,4.074460209057082e-05,20,2048,smooth_tchebycheff,42,0.01736124528959022,0.01161996121146802,200000,breezy-sweep-22
153.86042776441852,0.8146815682361425,0.6666666666666666,1.0,0,0.1626644140038322,0.08314118815618843,problem_2a,3.0066873523945004e-05,20,2048,smooth_tchebycheff,42,0.049883325420680635,0.010072843579681991,200000,crimson-sweep-23
