hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,total_timesteps,wandb_run_name
98644.78311963903,0.674583354132662,0.12525252525252525,0.7824061177468985,0,0.12551918779454158,0.13438232505010833,problem_5d,9.694149910204248e-05,20,2048,smooth_tchebycheff,42,0.013831664739926345,0.006873659404494116,200000,lunar-sweep-2
26076.727670923923,0.17832596778808985,0.23636363636363636,0.6566467505121861,0,0.2906207986258376,0.16827447006652657,problem_5d,9.259477060809155e-05,20,2048,smooth_tchebycheff,42,0.0946678239576524,0.02971339745836732,200000,sunny-sweep-5
34179.6307340076,0.23373775291896084,0.13737373737373737,0.8242829296965405,0,0.05156275850657362,0.10575044798072218,problem_5d,1.9976916475428855e-05,20,2048,smooth_tchebycheff,42,0.0401642901761506,0.018460676450474344,200000,cosmic-sweep-4
43651.78837276677,0.29851319941244453,0.07474747474747474,0.7020159707691834,0,0.16081719106436998,0.05158508549748067,problem_5d,3.316836651630201e-05,20,2048,smooth_tchebycheff,42,0.0976262886731018,0.013009324664045844,200000,avid-sweep-1
89409.6279943266,0.6114286517414272,0.18181818181818182,0.6824811268091225,0,0.11130251768658347,0.129902656288252,problem_5d,5.0816974998965945e-05,20,2048,smooth_tchebycheff,42,0.04526684009366845,0.029935252424116925,200000,woven-sweep-3
3769.051853576718,0.02577469949122448,0.21818181818181817,0.8254477594680983,0,0.27455896020906706,0.04803064255318921,problem_5d,4.526899817779033e-05,20,2048,smooth_tchebycheff,42,0.05984963095854739,0.014692720874159404,200000,elated-sweep-7
42605.610700868114,0.2913589027470835,0.046464646464646465,0.5431877780458266,0,0.17211486150689037,0.1842388020687,problem_5d,9.68774506960702e-05,20,2048,smooth_tchebycheff,42,0.010370689284561665,0.01585473714069757,200000,zany-sweep-6
38412.486922500466,0.26268418307869457,0.14747474747474748,0.7749243273641504,0,0.07056453331089456,0.1274069715675267,problem_5d,2.4706689298756003e-05,20,2048,smooth_tchebycheff,42,0.00514608273481656,0.005285433477187255,200000,desert-sweep-8
72527.39925360274,0.4959793585401832,0.16767676767676767,0.5979969399231382,0,0.11699702998970744,0.11013734709710377,problem_5d,9.139488356467322e-05,20,2048,smooth_tchebycheff,42,0.017749775377951617,0.010234552739402727,200000,exalted-sweep-9
33087.82460152341,0.22627142556112653,0.19595959595959597,0.8604151545879316,0,0.13666576535589997,0.01503567661643004,problem_5d,5.6251884520265856e-05,20,2048,smooth_tchebycheff,42,0.03067191223500291,0.027032681991301016,200000,silvery-sweep-10
