hypervolume,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,target_kl,total_timesteps,wandb_run_name
19029.685426321972,0.00404040404040404,0.8606101110256087,0,0.2738966841630479,0.12792005040351692,problem_3a,9.630606202315276e-05,20,4096,smooth_tchebycheff,7,0.00727699465222746,100000,icy-sweep-3
30927.780878321115,0.298989898989899,0.8374085362719137,0,0.14270584109831924,0.16384150030132028,problem_3a,7.605828625673186e-05,10,2048,smooth_tchebycheff,6,0.011861718148789092,100000,genial-sweep-2
23239.841889990916,0.01818181818181818,0.7091351628450038,0,0.06759613352541317,0.007845602847815636,problem_3a,7.24106242039556e-05,20,4096,augmented_tchebycheff,3,0.01523662827162187,100000,stoic-sweep-4
20966.25667937026,0.03434343434343434,0.6825491326281917,0,0.05247232880139226,0.14827046056560642,problem_3a,9.894851790803196e-05,20,4096,augmented_tchebycheff,5,0.012213915966944409,100000,light-sweep-1
8549.137577967887,0.5737373737373738,0.9437080368545887,0,0.17705923213029306,0.07974792701357591,problem_3a,7.144148779352341e-05,20,4096,linear,9,0.025229121845581595,100000,fluent-sweep-5
24371.016586055517,0.08282828282828283,0.7264058470125164,0,0.14711173821367224,0.16041218848720826,problem_3a,6.360834285323923e-05,10,4096,smooth_tchebycheff,7,0.014039723716707517,100000,generous-sweep-7
20168.94040037951,0.6808080808080809,0.4640033473044089,0,0.09738774185819458,0.19234013648524276,problem_3a,7.234219475388208e-05,20,4096,pbi,5,0.010039250027502769,100000,firm-sweep-6
18147.337636932654,0.09696969696969697,0.5654460841002303,0,0.09567556172891407,0.018883307655282233,problem_3a,9.637923745866602e-05,20,4096,pbi,8,0.0244594497154285,100000,brisk-sweep-8
22335.35500004187,0.028282828282828285,0.7646114215800464,0,0.06897960308709929,0.14319524198589903,problem_3a,7.350078955155307e-05,20,4096,augmented_tchebycheff,1,0.005503971085726043,100000,floral-sweep-9
13240.915355400577,0.7191919191919192,0.5699066458239145,0,0.11249460584718642,0.12270278954249614,problem_3a,7.298608455323694e-05,10,2048,pbi,7,0.015611083028106095,100000,daily-sweep-10
25997.55180477106,0.01818181818181818,0.724983620469966,0,0.1568321566735576,0.16635741080390856,problem_3a,6.901279623026625e-05,20,2048,smooth_tchebycheff,7,0.011240863168894557,100000,volcanic-sweep-11
22698.21267099784,0.3414141414141414,0.45231780933574095,0,0.1575701399801827,0.1615444821489398,problem_3a,7.636176993308613e-05,10,4096,pbi,4,0.01295439937515756,100000,breezy-sweep-12
27726.987751105484,0.3151515151515151,0.8322205662531071,0,0.10754096481028248,0.18905354762633148,problem_3a,7.628165847083566e-05,10,2048,smooth_tchebycheff,9,0.011068768938020626,100000,true-sweep-13
23995.77347555195,0.028282828282828285,0.7318840500682924,0,0.11135103557349742,0.10969706419992628,problem_3a,5.9422138606533546e-05,10,2048,tchebycheff,10,0.009332935456417994,100000,ancient-sweep-14
26223.583591900177,0.11717171717171718,0.5691884584666081,0,0.2234712849226252,0.14774109094047785,problem_3a,6.526535888784423e-05,10,4096,pbi,5,0.006562902054274459,100000,deft-sweep-15
8107.0310940753,0.5434343434343434,0.9688673357767794,0,0.26316710801539894,0.126683130443963,problem_3a,9.844211869211308e-05,10,4096,linear,4,0.016800732860998528,100000,decent-sweep-16
22909.840273435762,0.5272727272727272,0.3842832190315441,0,0.1552686525370801,0.17868994635676602,problem_3a,6.996085865660353e-05,20,2048,pbi,9,0.007725248559234369,100000,elated-sweep-18
17881.84074593817,0.1111111111111111,0.45552854876107896,0,0.07381935976753894,0.180773126626632,problem_3a,7.615734778042555e-05,20,2048,pbi,8,0.008829273478481434,100000,flowing-sweep-17
22084.552074006697,0.06666666666666667,0.7288664471506853,0,0.2441345905054479,0.17262058785451972,problem_3a,8.458097161991767e-05,20,2048,tchebycheff,7,0.025556388061859364,100000,genial-sweep-19
29177.044988850295,0.050505050505050504,0.7121561221608126,0,0.1407920226346716,0.1519394312455652,problem_3a,6.925405658302638e-05,20,2048,smooth_tchebycheff,6,0.012839888269644549,100000,stellar-sweep-20
26772.77744190521,0.044444444444444446,0.8499996105715806,0,0.16806217569719906,0.1989299857739235,problem_3a,7.178434655920061e-05,10,2048,smooth_tchebycheff,9,0.01327016595308434,100000,bumbling-sweep-21
