hypervolume,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,target_kl,total_timesteps,wandb_run_name
189.72121826823857,0.6444444444444445,0.6369305359386568,0,0.14866358250828748,0.1889579932923885,problem_5a,5.873934106350507e-05,10,4096,tchebycheff,6,0.020050238558963138,100000,vibrant-sweep-4
186.6811491017284,0.4888888888888889,0.905457613181584,0,0.19424903957287776,0.040496078182944144,problem_5a,5.4673956655085e-05,20,4096,linear,3,0.010054017078188936,100000,earthy-sweep-3
1217.1875577648748,0.7555555555555555,0.8406237538252509,0,0.14483933815089833,0.1468266304459304,problem_5a,6.360058473193267e-05,20,2048,tchebycheff,8,0.020349664441235427,100000,jolly-sweep-1
2196.8932890990636,0.4222222222222222,0.834256784675223,0,0.13488701447009754,0.13127100981078071,problem_5a,7.560546480757178e-05,20,2048,augmented_tchebycheff,3,0.00935471904732205,100000,fiery-sweep-2
595.6391384267936,0.4444444444444444,0.8232961050192397,0,0.28981508140208617,0.17169250649515955,problem_5a,8.591180131073723e-05,10,2048,linear,10,0.027531001938363876,100000,electric-sweep-5
2000.114073111452,0.5111111111111111,0.860313813269513,0,0.29538379789698965,0.10330327069933548,problem_5a,8.413695476868627e-05,20,4096,smooth_tchebycheff,4,0.012991840696229605,100000,revived-sweep-7
230.55178235389778,0.6,0.7196264901069803,0,0.16072956436145236,0.17529004969384443,problem_5a,5.988951919746717e-05,10,4096,linear,8,0.017519760284306997,100000,confused-sweep-6
1917.5561864001634,0.17777777777777778,0.6302459209741643,0,0.14309390586407994,0.15355312749370575,problem_5a,7.540208621918574e-05,20,4096,augmented_tchebycheff,3,0.008677067048245786,100000,fresh-sweep-8
1392.0392634112932,0.7333333333333333,0.9514146583185252,0,0.16879753378769163,0.15278745199367352,problem_5a,6.78250943259704e-05,20,2048,augmented_tchebycheff,3,0.006670706717148027,100000,good-sweep-9
1628.0693134266853,0.5111111111111111,0.8423906135486173,0,0.24022697694990003,0.09260410419061516,problem_5a,8.786460104020998e-05,20,2048,smooth_tchebycheff,3,0.009308655511122668,100000,fearless-sweep-11
1782.9710871040966,0.26666666666666666,0.6142957129428035,0,0.09694708973044998,0.08315209954422081,problem_5a,8.056487479672934e-05,20,2048,smooth_tchebycheff,4,0.010454141539557552,100000,happy-sweep-10
621.7047043023083,0.08888888888888889,0.7937496583585736,0,0.11482959658908572,0.17449418053582158,problem_5a,9.311008459067512e-05,20,4096,smooth_tchebycheff,4,0.0073470113633384,100000,sandy-sweep-12
1718.1905870631658,0.13333333333333333,0.4816029013894044,0,0.1545473564010187,0.16151612382415667,problem_5a,7.806994470392545e-05,20,4096,augmented_tchebycheff,5,0.011237482794796775,100000,curious-sweep-13
2319.8188365633046,0.044444444444444446,0.6448528629918664,0,0.10313691443782146,0.15353605973134232,problem_5a,7.51268847081401e-05,20,4096,augmented_tchebycheff,2,0.005358326046184218,100000,eager-sweep-14
1257.153569225131,0.1111111111111111,0.6584459738885687,0,0.0947930322617521,0.16713955777184109,problem_5a,7.358246503634345e-05,20,2048,augmented_tchebycheff,3,0.009262804650972631,100000,jolly-sweep-15
1317.0776655027062,0.022222222222222223,0.7176585752711611,0,0.16161972839088434,0.11788330122762414,problem_5a,7.357993931174794e-05,20,4096,smooth_tchebycheff,3,0.021255710467302697,100000,vague-sweep-16
1252.9207858969976,0.022222222222222223,0.4118889316213368,0,0.11581554254009072,0.14070851773255727,problem_5a,9.481972862776658e-05,20,2048,augmented_tchebycheff,4,0.011988065715055618,100000,clear-sweep-17
1953.209088107752,0.24444444444444444,0.581608874304725,0,0.09266580016488885,0.13924183812062968,problem_5a,8.04612736917956e-05,20,4096,tchebycheff,2,0.011341607780176255,100000,daily-sweep-18
1874.978625985398,0.4666666666666667,0.7017324699125138,0,0.1149742347315256,0.10783272055845604,problem_5a,8.688026751193544e-05,20,2048,augmented_tchebycheff,1,0.007515700144217861,100000,summer-sweep-19
1736.8383030472874,0.3333333333333333,0.7183342279379981,0,0.16653302996907604,0.10934697265995091,problem_5a,7.806684942365818e-05,20,2048,augmented_tchebycheff,3,0.01035059703073216,100000,dauntless-sweep-20
