hypervolume,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,target_kl,total_timesteps,wandb_run_name
0.9427036830345245,1.0,1.0,0,0.29924573742759053,0.1894231549088472,problem_5d,6.794362023659641e-05,20,2048,pbi,5,0.007800401535901878,100000,worthy-sweep-1
5785.314181825703,0.26464646464646463,0.6126248228387492,0,0.28575903774942163,0.19587821722028748,problem_5d,7.556627930692053e-05,20,2048,pbi,4,0.017763036454551597,100000,fresh-sweep-3
45938.887987777925,0.1191919191919192,0.6399962251618113,0,0.10829342444172806,0.07072938292741518,problem_5d,6.194655389018149e-05,20,4096,augmented_tchebycheff,3,0.01931197832958026,100000,honest-sweep-2
0.07917077304996284,1.0,0.942179012345679,0,0.06912753937361159,0.09533434305991756,problem_5d,7.313096587955415e-05,20,4096,linear,7,0.011366048032879132,100000,astral-sweep-4
1.0106355766632723e-05,1.0,1.0,0,0.06029189401759398,0.11410835021529891,problem_5d,9.718463514777816e-05,10,4096,pbi,6,0.01322138343978244,100000,usual-sweep-5
74198.53011315831,0.020202020202020204,0.7143589698357031,0,0.17841441502919797,0.187669715249578,problem_5d,9.152188943784885e-05,20,2048,smooth_tchebycheff,3,0.010656836390069414,100000,chocolate-sweep-6
50949.50569612236,0.13333333333333333,0.6644031458622172,0,0.05860185764609567,0.02343962466252867,problem_5d,5.947825064241679e-05,20,4096,augmented_tchebycheff,3,0.01644606084819638,100000,winter-sweep-8
55923.85183343093,0.2222222222222222,0.6581395003219707,0,0.0962455692924271,0.0417973055798633,problem_5d,5.876620148124689e-05,20,4096,augmented_tchebycheff,4,0.02322861259669696,100000,elated-sweep-7
0.08199958527970505,0.10909090909090909,0.7704848560837809,0,0.1259810684719071,0.056410701408802714,problem_5d,9.022553727862236e-05,10,4096,pbi,5,0.024656145788071467,100000,fallen-sweep-9
2362.134099643051,0.9434343434343434,0.8011066105526201,0,0.17721378071481023,0.17028767191036864,problem_5d,8.671375900782955e-05,20,2048,pbi,5,0.005528245611181147,100000,tough-sweep-10
37308.99238644349,0.07878787878787878,0.6787524305945993,0,0.23899932061551615,0.1982976148495568,problem_5d,8.990762409231023e-05,20,2048,augmented_tchebycheff,1,0.009457742984550647,100000,northern-sweep-12
10047.021851963174,0.03636363636363636,0.7505817203490242,0,0.15926373037092206,0.04348649442963064,problem_5d,5.603883642691174e-05,20,4096,augmented_tchebycheff,5,0.016302158829161417,100000,robust-sweep-11
37396.20846097741,0.01616161616161616,0.6091754312714762,0,0.117772396830093,0.13420660556035044,problem_5d,9.9417468779637e-05,20,2048,smooth_tchebycheff,3,0.00917630128791545,100000,autumn-sweep-13
7009.06438382241,0.23232323232323232,0.6726240579558769,0,0.2170686826575049,0.18133182078908472,problem_5d,8.397984587842465e-05,20,4096,pbi,4,0.005659037077219413,100000,exalted-sweep-14
41672.04522198287,0.4888888888888889,0.7091208838913533,0,0.11708040746733071,0.016400863018680756,problem_5d,6.106893514264716e-05,20,4096,augmented_tchebycheff,3,0.02476817152855211,100000,wobbly-sweep-15
50854.51019685384,0.08282828282828283,0.5361034710720821,0,0.2005196618660381,0.18415600411295785,problem_5d,9.265392265009318e-05,20,2048,smooth_tchebycheff,3,0.01657959459959741,100000,proud-sweep-16
72011.10629733534,0.06868686868686869,0.7483729134902195,0,0.1313304014708357,0.1987591535427812,problem_5d,8.750291081010124e-05,20,4096,smooth_tchebycheff,3,0.01751795047649276,100000,rural-sweep-17
56030.41734227641,0.2727272727272727,0.6784941461788447,0,0.1824002990932146,0.17767787861548356,problem_5d,8.472520775926098e-05,20,2048,smooth_tchebycheff,2,0.0075299888518829,100000,spring-sweep-19
44371.30116283703,0.050505050505050504,0.6398142180138827,0,0.1594819095574636,0.16451901782296358,problem_5d,9.234778679892173e-05,20,2048,smooth_tchebycheff,5,0.009343587623084107,100000,lilac-sweep-18
63144.45069850464,0.15353535353535352,0.694181434424081,0,0.1399305011113468,0.19972637060537787,problem_5d,8.651900164390794e-05,20,2048,augmented_tchebycheff,4,0.010689369808061214,100000,winter-sweep-20
