hypervolume,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,target_kl,total_timesteps,wandb_run_name
124.22845835411968,0.1111111111111111,0.5829249588508156,0,0.19719304786885083,0.17668413766652305,problem_2b,6.941873850669622e-05,10,2048,augmented_tchebycheff,6,0.02728394430137388,100000,legendary-sweep-1
137.87126721811677,0.3333333333333333,0.8969696969696971,0,0.11049691981462068,0.17059061738173736,problem_2b,5.559154131468724e-05,20,2048,smooth_tchebycheff,3,0.018110989689517916,100000,stellar-sweep-3
130.49035929055924,0.3333333333333333,0.96969696969697,0,0.24306793349952133,0.10069720217235108,problem_2b,8.776037424196108e-05,20,2048,tchebycheff,10,0.027302054496691635,100000,upbeat-sweep-2
116.73376767741351,0.5555555555555556,0.9242424242424242,0,0.08571883545462332,0.15154083298362522,problem_2b,9.507580728995732e-05,20,4096,smooth_tchebycheff,9,0.027124411413329785,100000,sparkling-sweep-4
151.46983603167567,0.6666666666666666,0.04677419354838706,0,0.1804890061085926,0.11093984516163367,problem_2b,8.973905225402189e-05,20,2048,pbi,1,0.023613473568890753,100000,young-sweep-5
151.11676767233254,0.5555555555555556,0.966935483870968,0,0.05853202257900546,0.021200826341032222,problem_2b,7.951090912130529e-05,10,2048,augmented_tchebycheff,8,0.0062625556885728025,100000,autumn-sweep-6
50.57041831339653,1.0,1.0,0,0.15190834945190756,0.19750052547535651,problem_2b,8.863465027915908e-05,10,2048,linear,7,0.02523793396185455,100000,laced-sweep-7
145.33215693384142,0.4444444444444444,0.9531250000000002,0,0.21038768237727956,0.01620336602106842,problem_2b,8.4040762679274e-05,10,4096,augmented_tchebycheff,9,0.028762639525141888,100000,eager-sweep-8
153.29342127649988,0.4444444444444444,0.9809451219512196,0,0.09675725283896908,0.013206147602294547,problem_2b,8.767217624197334e-05,20,2048,smooth_tchebycheff,7,0.005849847459203859,100000,toasty-sweep-10
126.22689724716768,0.5555555555555556,0.08484848484848495,0,0.17590015531178516,0.11749323844125764,problem_2b,8.92156938158625e-05,20,4096,pbi,2,0.01839290941110275,100000,hardy-sweep-9
143.453340796761,0.4444444444444444,0.8995398773006134,0,0.05194121159260896,0.07908611077734214,problem_2b,9.629586149393694e-05,20,2048,smooth_tchebycheff,10,0.020226527554477385,100000,swift-sweep-11
138.84987167710062,0.5555555555555556,0.09627329192546585,0,0.051622334710349674,0.05585520418998422,problem_2b,8.378976725610299e-05,10,4096,pbi,9,0.007263682805454323,100000,wobbly-sweep-12
131.5907108553277,0.7777777777777778,0.7714723926380369,0,0.12904050434202197,0.003594567596283715,problem_2b,9.353738673721244e-05,20,4096,augmented_tchebycheff,8,0.005744144702372831,100000,wise-sweep-16
134.7389452827874,0.4444444444444444,0.04907975460122695,0,0.06472502434106105,0.003730676144512102,problem_2b,8.68028009132484e-05,20,2048,pbi,9,0.006783960190252637,100000,splendid-sweep-14
133.2682855385043,0.3333333333333333,0.06518404907975453,0,0.09442751866007508,0.02498110634259154,problem_2b,8.840686477164514e-05,20,4096,pbi,6,0.009217583989381203,100000,noble-sweep-13
154.0410257867052,0.5555555555555556,0.9636363636363635,0,0.1176317872773082,0.003710858018959939,problem_2b,7.077538999075501e-05,20,2048,smooth_tchebycheff,7,0.009323218905655746,100000,charmed-sweep-15
130.77436516230512,0.7777777777777778,0.09937888198757763,0,0.10159932855586558,0.010789790671958111,problem_2b,9.14327628640168e-05,20,2048,pbi,7,0.005841803189687148,100000,leafy-sweep-17
147.35949041700246,0.3333333333333333,0.7515337423312882,0,0.08549992769928531,0.025283297778522763,problem_2b,8.739442802338491e-05,20,2048,smooth_tchebycheff,3,0.006251303318531565,100000,azure-sweep-18
147.60656519591782,0.6666666666666666,0.9727272727272729,0,0.16939206643003718,0.020622010982058386,problem_2b,8.883868693065276e-05,20,2048,smooth_tchebycheff,7,0.016338132451158872,100000,vivid-sweep-20
136.16743220407847,0.3333333333333333,0.08181818181818183,0,0.07847979674230514,0.03126447298372979,problem_2b,8.989315119265081e-05,20,2048,pbi,7,0.01114629432803852,100000,amber-sweep-19
