hypervolume,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,target_kl,total_timesteps,wandb_run_name
1010.7749225503225,1.0,0.5364956790123457,0,0.2774993514163809,0.1059866662297983,problem_4b,8.718394726980668e-05,10,4096,tchebycheff,7,0.005483038672946881,100000,fluent-sweep-2
120197.9962101974,0.44646464646464645,0.48115795096488156,0,0.2954694822197732,0.1750382726831513,problem_4b,8.1914489090775e-05,10,2048,pbi,5,0.02140929808418198,100000,northern-sweep-1
51381.0712942714,0.7636363636363637,0.8247851892135248,0,0.10411422204932964,0.19587968736383615,problem_4b,9.127504720095951e-05,10,2048,augmented_tchebycheff,3,0.02610661245514017,100000,glamorous-sweep-3
6337.548126436201,0.8363636363636363,0.8460146254763639,0,0.16866823456229368,0.09938733991937738,problem_4b,6.619659111213832e-05,10,4096,linear,5,0.026179419393973013,100000,serene-sweep-4
33576.269359679405,0.32525252525252524,0.5336394296004217,0,0.0894895312307351,0.030189331471235637,problem_4b,6.142953263015158e-05,10,4096,pbi,6,0.012992102121229386,100000,upbeat-sweep-5
59565.87885235672,0.5454545454545454,0.5412730542803754,0,0.14816448757298234,0.19279074020306705,problem_4b,7.708620714241104e-05,10,2048,tchebycheff,5,0.013634864072028125,100000,grateful-sweep-7
11947.862894619848,0.795959595959596,0.7987721853903629,0,0.1724696343835918,0.03938644542702794,problem_4b,8.683868654375078e-05,20,4096,linear,1,0.024675377605821124,100000,classic-sweep-6
130160.03765339559,0.32323232323232326,0.41420547546694797,0,0.2855723646485818,0.1631689856494015,problem_4b,7.229440372939641e-05,20,2048,pbi,6,0.013726642071248131,100000,polar-sweep-8
37824.41804155659,0.5393939393939394,0.5601256446693622,0,0.2968077316970591,0.18221738903513723,problem_4b,6.914364100787399e-05,10,2048,pbi,6,0.020221121301004417,100000,unique-sweep-9
100505.26967168706,0.4909090909090909,0.6319449542519808,0,0.2077904450734504,0.17477105926933045,problem_4b,5.2180206285154525e-05,10,2048,augmented_tchebycheff,9,0.02142825741321143,100000,splendid-sweep-10
24585.450650657116,0.6242424242424243,0.404741695996554,0,0.29567854753014977,0.1832528047419104,problem_4b,7.573064764062056e-05,20,2048,pbi,2,0.017257824845026724,100000,jumping-sweep-11
0.21469822379882675,1.0,0.8367658217464418,0,0.2902532268892697,0.15008360877766205,problem_4b,7.93982265632131e-05,20,2048,pbi,8,0.013268237773509712,100000,ethereal-sweep-12
37767.11867392467,0.8,0.7032706684255323,0,0.18708492688943465,0.13485855906881952,problem_4b,5.2298492021327394e-05,10,4096,linear,4,0.025687529265147262,100000,clear-sweep-13
12150.174791763526,0.9111111111111111,0.7972279682802187,0,0.11304873151037396,0.18451676530959965,problem_4b,9.27205397500175e-05,10,4096,linear,2,0.01613540598624532,100000,fine-sweep-14
31174.79368974735,0.1414141414141414,0.7035859200700105,0,0.09537474569783563,0.17964066448880517,problem_4b,5.277643893535761e-05,10,2048,pbi,4,0.018943112954369044,100000,toasty-sweep-15
28844.992363426583,0.7595959595959596,0.7386958186626754,0,0.07283207018147884,0.16379300856409662,problem_4b,5.5460929392777494e-05,10,2048,linear,3,0.01757188574829619,100000,legendary-sweep-16
0.06359468049303124,0.9777777777777777,0.8239611067913889,0,0.28098158972118525,0.09692691041064612,problem_4b,7.269709043231237e-05,10,4096,pbi,3,0.01410903501585482,100000,gentle-sweep-17
32634.42421804212,0.7656565656565657,0.6782336942949044,0,0.24510372293321364,0.09367926804000304,problem_4b,8.934391260567594e-05,20,4096,smooth_tchebycheff,4,0.011803560600335723,100000,stilted-sweep-18
93698.19342456896,0.8747474747474747,0.6768448889873205,0,0.193943361717944,0.015048383519089084,problem_4b,6.559500939837837e-05,20,4096,tchebycheff,7,0.009524581708471872,100000,laced-sweep-19
1768.9498617929428,0.9595959595959596,0.45923041678940324,0,0.2687237152308468,0.0365029570535341,problem_4b,5.4696206625193415e-05,10,2048,pbi,5,0.0054097484317927585,100000,efficient-sweep-20
18642.913033638208,0.8545454545454545,0.8772176498692211,0,0.1227627925088658,0.16504367643189546,problem_4b,6.768410366710757e-05,10,2048,linear,5,0.020690065026023902,100000,solar-sweep-23
56382.1810626503,0.28484848484848485,0.5522155354405102,0,0.05219258117341392,0.14729000332988737,problem_4b,7.707600456682521e-05,10,4096,pbi,2,0.02870252371801052,100000,vocal-sweep-22
190723.26225722145,0.46060606060606063,0.5329346285031316,0,0.1910755091507888,0.14311595051466788,problem_4b,6.0440186317538e-05,20,2048,tchebycheff,6,0.016221680999340012,100000,deep-sweep-21
