hypervolume,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,target_kl,total_timesteps,wandb_run_name
154730.35143460069,0.4262626262626263,0.9760407559602915,0,0.247658187850973,0.005414021125591573,problem_6b,7.921715763342977e-05,10,2048,smooth_tchebycheff,4,0.019091825893002103,100000,floral-sweep-3
182185.81380680378,0.2868686868686869,0.9788766358405105,0,0.27244367787551027,0.02997764902688853,problem_6b,9.673759455376452e-05,10,4096,tchebycheff,3,0.027790789441356913,100000,proud-sweep-2
39173.83187041548,0.08888888888888889,0.8033872860057226,0,0.06011628741933099,0.0921285448906606,problem_6b,8.420270102561724e-05,20,4096,smooth_tchebycheff,4,0.01083519616132561,100000,usual-sweep-4
99067.46474954704,0.09090909090909091,0.8911236823975566,0,0.10315585782132146,0.11481404592807665,problem_6b,9.19620687065648e-05,20,4096,tchebycheff,10,0.017544992449564804,100000,astral-sweep-1
104198.70175388883,0.06060606060606061,0.9620211425993288,0,0.2912315219540523,0.011245828832279692,problem_6b,6.71762173408362e-05,10,4096,smooth_tchebycheff,3,0.018213229558274924,100000,effortless-sweep-7
8766.279828694354,0.03636363636363636,0.9536389652969316,0,0.2173859637825473,0.07553304320542245,problem_6b,5.5769018809796454e-05,20,2048,linear,5,0.016068209769954607,100000,wobbly-sweep-5
195358.63189554727,0.5414141414141415,0.9596213531858241,0,0.27641478992167756,0.04987620108685411,problem_6b,9.105614479719746e-05,10,4096,tchebycheff,7,0.025771822884421917,100000,peachy-sweep-8
22228.114234413366,0.14343434343434344,0.2856469700565826,0,0.11262864116626432,0.024480391494538335,problem_6b,7.306721659791558e-05,20,4096,pbi,8,0.023047599447967065,100000,logical-sweep-6
180804.48887552504,0.39595959595959596,0.954664769652572,0,0.23931065134281823,0.007495156317449726,problem_6b,8.724892018376054e-05,10,4096,smooth_tchebycheff,3,0.02664974699863361,100000,graceful-sweep-9
179017.62041690724,0.49292929292929294,0.9837251695091801,0,0.29964805274091993,0.0018077437097834717,problem_6b,8.815907926434302e-05,10,4096,tchebycheff,5,0.029442625110444383,100000,super-sweep-10
197366.4186660178,0.3717171717171717,0.9604766390402745,0,0.2625378849126124,0.0063236184930906885,problem_6b,9.847289615682136e-05,10,2048,smooth_tchebycheff,10,0.028759642817115936,100000,dazzling-sweep-12
150592.78990795428,0.36767676767676766,0.9612100079545727,0,0.28848296057411016,0.08803360372010434,problem_6b,9.043991991118296e-05,10,4096,smooth_tchebycheff,8,0.027857057781747414,100000,driven-sweep-11
169470.05608906504,0.25252525252525254,0.9114225981087465,0,0.23895567881525864,0.009451974690245855,problem_6b,9.281500634379733e-05,10,4096,smooth_tchebycheff,6,0.02718376962986368,100000,fresh-sweep-13
159965.4912796619,0.4,0.9492391719238735,0,0.2806004278593082,0.12144434095853388,problem_6b,9.819995430151583e-05,10,2048,augmented_tchebycheff,6,0.029541056352880523,100000,amber-sweep-14
182844.05362657094,0.5454545454545454,0.9408842806001241,0,0.24593947934485272,0.06859080345887106,problem_6b,9.71637754365868e-05,10,4096,smooth_tchebycheff,10,0.023324153375944727,100000,warm-sweep-15
159738.01273999969,0.20202020202020202,0.8893720410401024,0,0.2026313476848441,0.02208189883387284,problem_6b,9.230669481584572e-05,10,4096,smooth_tchebycheff,6,0.019092845481177397,100000,colorful-sweep-16
1993.037699742699,0.03232323232323232,0.7525472940054432,0,0.2506190440810375,0.044254080313261925,problem_6b,9.979092720982138e-05,10,4096,linear,5,0.02302881591098957,100000,rose-sweep-17
197367.23385325272,0.501010101010101,0.9773223059846953,0,0.1993830159617772,0.0016643424255457396,problem_6b,9.402483102953762e-05,10,2048,augmented_tchebycheff,7,0.024922313145724097,100000,comic-sweep-18
141098.81547819634,0.30505050505050507,0.9025032647302137,0,0.2515732583545143,0.07624475767083316,problem_6b,9.543750826128109e-05,20,2048,smooth_tchebycheff,10,0.024124870396539416,100000,silver-sweep-19
192986.60992134776,0.4585858585858586,0.9482414432536953,0,0.24009680307350195,0.004024766412843284,problem_6b,9.313837493185146e-05,10,2048,augmented_tchebycheff,9,0.017696111876133715,100000,true-sweep-20
203684.7422811968,0.25252525252525254,0.9174579462734426,0,0.2821910052551051,0.014692405984546332,problem_6b,7.725216257837336e-05,20,4096,augmented_tchebycheff,7,0.0261069788659549,100000,faithful-sweep-21
175165.46354111182,0.2787878787878788,0.872874273944672,0,0.20305700227811463,0.011073352289007255,problem_6b,8.932396344405346e-05,20,2048,smooth_tchebycheff,9,0.024262248441665503,100000,eternal-sweep-22
