hypervolume,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,target_kl,total_timesteps,wandb_run_name
443.44769822319495,1.0,1.0,0,0.18922097128528817,0.047928432073653826,problem_0,8.442346829497997e-05,10,4096,augmented_tchebycheff,6,0.009651432023993267,100000,bumbling-sweep-3
430.1805288836852,1.0,1.0,0,0.25424794594643824,0.19485930626594317,problem_0,5.5948595145990345e-05,10,4096,augmented_tchebycheff,7,0.005507606413565503,100000,super-sweep-2
440.91668785422075,1.0,0.0030674846625765584,0,0.14918932493671405,0.07012564904924308,problem_0,7.311879957754537e-05,10,4096,pbi,10,0.014750980034390394,100000,peach-sweep-1
433.62017258739553,1.0,1.0,0,0.21566380751795172,0.00799020065023206,problem_0,6.963039952913669e-05,20,4096,tchebycheff,6,0.02770306170768464,100000,sleek-sweep-4
423.05063496761096,1.0,1.0,0,0.2696281928616415,0.09735140953420152,problem_0,8.526019980874589e-05,20,2048,augmented_tchebycheff,7,0.01591923906568961,100000,genial-sweep-5
437.0813092477358,1.0,1.0,0,0.20440738398821184,0.05279937240737338,problem_0,7.524585470616662e-05,10,2048,tchebycheff,4,0.013424723208869668,100000,smooth-sweep-6
436.14716968239765,1.0,1.0,0,0.1956838803721428,0.05704938939532951,problem_0,8.310036599165208e-05,20,4096,tchebycheff,5,0.01136490531293718,100000,tough-sweep-7
436.14716968239765,1.0,1.0,0,0.14187593950292704,0.03714759136714614,problem_0,8.448341142211844e-05,20,4096,augmented_tchebycheff,6,0.01310375485386919,100000,serene-sweep-8
440.9421940848228,1.0,1.0,0,0.217614617745106,0.014264487822890182,problem_0,7.663448634148996e-05,10,4096,smooth_tchebycheff,8,0.005930281375047367,100000,stilted-sweep-9
448.2212296689901,1.0,0.0,0,0.2159845264312485,0.03781294217872311,problem_0,8.862909616656224e-05,10,4096,pbi,8,0.010946439989581473,100000,winter-sweep-10
439.60830634273793,1.0,1.0,0,0.109495716287883,0.037289823881278994,problem_0,8.635199154214382e-05,10,4096,smooth_tchebycheff,4,0.013991114273115498,100000,major-sweep-11
440.9207011281928,1.0,1.0,0,0.15594234797336243,0.007830764940399915,problem_0,8.187268303944077e-05,10,4096,augmented_tchebycheff,7,0.007304208023362183,100000,sweepy-sweep-12
425.93757655151177,1.0,1.0,0,0.14299174663234404,0.05862767825547848,problem_0,9.852794860350776e-05,10,4096,smooth_tchebycheff,6,0.007769804689319577,100000,efficient-sweep-14
439.608306342738,1.0,1.0,0,0.1221220132602135,0.029068911060969583,problem_0,7.433013323504295e-05,10,4096,smooth_tchebycheff,6,0.008377647566298435,100000,royal-sweep-13
432.30587166445576,1.0,1.0,0,0.22007825139100645,0.036304270652152096,problem_0,9.078131332935232e-05,10,4096,smooth_tchebycheff,5,0.010300412490513292,100000,faithful-sweep-15
440.91668785422075,1.0,0.0030674846625765584,0,0.13002801861318797,0.10023000838029322,problem_0,9.527909199781448e-05,10,4096,pbi,6,0.015973478306355527,100000,dazzling-sweep-16
448.2212296689901,1.0,0.0,0,0.2289326961111476,0.00558269404541294,problem_0,8.69631437917592e-05,10,4096,pbi,6,0.0150103090381736,100000,fine-sweep-18
448.2212296689901,1.0,0.0030487804878048252,0,0.206735914069691,0.090386968571009,problem_0,8.110266560970109e-05,10,4096,pbi,8,0.012947104885996194,100000,fluent-sweep-17
448.2212296689901,1.0,0.0,0,0.18574253078306008,0.032119630883846194,problem_0,8.606585101223605e-05,10,4096,pbi,9,0.00989723353601471,100000,northern-sweep-19
439.608306342738,1.0,1.0,0,0.2061393987317904,0.044465234273814526,problem_0,5.04812082875097e-05,20,4096,smooth_tchebycheff,6,0.00808161533110054,100000,eternal-sweep-20
438.67416677739976,1.0,1.0,0,0.14580081165996744,0.06202460391671763,problem_0,5.4204239347441495e-05,20,2048,augmented_tchebycheff,1,0.007234682422840439,100000,smooth-sweep-21
448.2212296689901,1.0,0.0,0,0.2451119144056279,0.08648884543804042,problem_0,7.562816804466282e-05,20,4096,pbi,9,0.013277085876827403,100000,wild-sweep-22
444.3799316510482,1.0,0.0030487804878048252,0,0.2589122127312383,0.060735051230346754,problem_0,8.729543793026979e-05,10,4096,pbi,10,0.00643527718455135,100000,laced-sweep-24
432.30587166445576,1.0,1.0,0,0.18105725667865907,0.04497007962774141,problem_0,8.871401006837053e-05,10,4096,smooth_tchebycheff,7,0.01861498405253649,100000,silver-sweep-23
437.47895028799536,1.0,0.0030487804878048252,0,0.2499270631762523,0.029129957405476702,problem_0,8.712534722402234e-05,10,4096,pbi,9,0.008045511897350331,100000,winter-sweep-26
440.94219408482286,1.0,1.0,0,0.22251690167977595,0.03002718629181953,problem_0,8.508495381533502e-05,10,4096,smooth_tchebycheff,9,0.008464673890210285,100000,classic-sweep-25
