hypervolume,normalized_hv,non_dominated,ordering,architecture_idx,clip_range,entropy,env_name,lr,n_epochs,n_steps,scalarization_method,seed,smoothness,target_kl,total_timesteps,wandb_run_name
47.26693583319956,0.587477078813603,0.6666666666666666,0.9705882352941175,0,0.18569530260638317,0.011335965424709382,problem_1b,8.894889259180466e-05,20,2048,smooth_tchebycheff,42,0.03397970764969845,0.013436738380901512,200000,fancy-sweep-4
37.5162999136853,0.46628718136000546,0.4444444444444444,0.869145698051948,0,0.08646770954030568,0.14713013750601506,problem_1b,8.925833983937553e-05,20,2048,smooth_tchebycheff,42,0.0342961831464096,0.012210026684476002,200000,crisp-sweep-2
27.632185488262085,0.343438289910848,0.5555555555555556,0.9397163120567376,0,0.05325737695461276,0.08567590476659225,problem_1b,2.752079286350519e-05,20,2048,smooth_tchebycheff,42,0.07975151968588429,0.021734531643699605,200000,smart-sweep-1
28.999159241484435,0.36042830064883774,0.2222222222222222,0.9698920359578986,0,0.16032581428614867,0.07199219643243275,problem_1b,4.3113965708567026e-05,20,2048,smooth_tchebycheff,42,0.030564646724930745,0.00942454884650573,200000,giddy-sweep-5
27.054492539021275,0.33625818905834404,0.5555555555555556,0.9362068965517242,0,0.1350938820162878,0.1298768689624271,problem_1b,1.4191083728074424e-05,20,2048,smooth_tchebycheff,42,0.028465789096521456,0.01075358352182205,200000,northern-sweep-3
26.025355126651764,0.32346711999369837,1.0,0.9784482758620691,0,0.25597435809141206,0.034760326964926105,problem_1b,9.622947205300232e-05,20,2048,smooth_tchebycheff,42,0.024195001648335237,0.01226754399009182,200000,silvery-sweep-10
0.02727237279510498,0.0003389662058594947,0.5555555555555556,1.0,0,0.2929093817110068,0.06268932303403794,problem_1b,1.1043376030017714e-05,20,2048,smooth_tchebycheff,42,0.06252892268004216,0.00953696667485058,200000,gentle-sweep-6
44.340947945242675,0.5511102023330351,1.0,1.0,0,0.17867012552204264,0.035707083363716995,problem_1b,8.740109799023984e-05,20,2048,smooth_tchebycheff,42,0.033580037362500995,0.014071538047864176,200000,still-sweep-9
59.06870796279118,0.7341603891086286,0.8888888888888888,0.9733333333333333,0,0.09201908091569044,0.008793575791023845,problem_1b,8.703239474849171e-05,20,2048,smooth_tchebycheff,42,0.04734928442628355,0.01009793681240927,200000,zany-sweep-8
29.566200024790724,0.36747600655726637,0.5555555555555556,0.9318965517241379,0,0.1496300741445964,0.028491716713070672,problem_1b,9.126116613563714e-05,20,2048,smooth_tchebycheff,42,0.021543060624864153,0.027076481321360167,200000,sage-sweep-7
55.24094805233172,0.686585458113904,0.7777777777777778,0.9612903225806451,0,0.19074814821838537,0.03107098302225873,problem_1b,9.732384942770064e-05,20,2048,smooth_tchebycheff,42,0.05335752543996311,0.014010164233505294,200000,ethereal-sweep-12
27.335617421211236,0.33975226841126827,0.5555555555555556,0.9210937499999998,0,0.1404499624363041,0.1292383133937425,problem_1b,2.9618874902978183e-05,20,2048,smooth_tchebycheff,42,0.03790969988603488,0.016101980686105848,200000,astral-sweep-11
